Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_unit
Volkswagen,Jetta,0.62,Sedan,0.23992399239923992,0.3333333333333333,Metan/Propan,Automatic,0.028056112224448898,0.38,0.23847695390781562,1
Skoda,Fabia,0.76,Universal,0.17991799179917992,0.25,Diesel,Manual,0.028056112224448898,0.24,0.275474024973023,1
Renault,Rare,0.88,Universal,0.2599259925992599,0.2708333333333333,Diesel,Manual,0.050100200400801605,0.12,0.7423418265101632,2
Subaru,Rare,0.74,Hatchback,0.1499149914991499,0.2708333333333333,Petrol,Manual,0.03707414829659319,0.26,0.21271113655883195,1
Mercedes,Rare,0.54,Coupe,0.3059305930593059,0.3745833333333333,Petrol,Manual,0.030561122244488977,0.46,0.2535070140280561,1
Skoda,Fabia,0.9,Combi,0.15991599159915992,0.25,Diesel,Manual,0.06813627254509018,0.1,0.5323981295925184,2
Dacia,Logan,0.76,Sedan,0.44994499449944997,0.25,Metan/Propan,Manual,0.021042084168336674,0.24,0.6916910744566056,2
Mercedes,Series (W124),0.42,Sedan,0.12391239123912391,0.375,Metan/Propan,Manual,0.018036072144288578,0.58,0.08082832331329325,0
Volkswagen,Passat,0.62,Sedan,0.29992999299929995,0.3333333333333333,Metan/Propan,Manual,0.02905811623246493,0.38,0.2985971943887776,1
Toyota,Corolla,0.78,Sedan,0.24992499249924993,0.25,Diesel,Manual,0.06312625250501001,0.22,0.41549766199064786,2
Volkswagen,Passat CC,0.8,Sedan,0.13157015701570157,0.375,Diesel,Automatic,0.11822645290581163,0.2,0.23785206777190745,1
Toyota,Urban Cruiser,0.78,Crossover,0.2299229922992299,0.25,Diesel,Manual,0.06803607214428858,0.22,0.38209752839011357,1
Mercedes,E Class,0.66,Universal,0.39993999399939995,0.5208333333333334,Diesel,Manual,0.023046092184368736,0.34,0.44333110665776,2
Audi,A8,0.66,Sedan,0.23992399239923992,0.7916666666666666,Diesel,Automatic,0.08816633266533067,0.34,0.2651970607882432,1
Renault,Megane,0.66,Hatchback,0.1499149914991499,0.2916666666666667,Petrol,Manual,0.018036072144288578,0.34,0.16499665998663995,0
Mercedes,B Class,0.86,Hatchback,0.1349134913491349,0.3325,Diesel,Automatic,0.13817635270541082,0.14,0.33617234468937873,1
Hyundai,Rare,0.92,SUV,0.04590459045904591,0.2916666666666667,Petrol,Automatic,0.14278557114228457,0.08,0.18236472945891782,0
Mercedes,C Class,0.64,Universal,0.29778177817781776,0.41541666666666666,Diesel,Automatic,0.03557114228456914,0.36,0.31215272650564285,1
Opel,Vectra,0.48,Sedan,0.22230623062306232,0.3333333333333333,Petrol,Manual,0.09819639278557114,0.52,0.16305499888666222,0
Opel,Astra,0.88,Universal,0.24992499249924993,0.2916666666666667,Diesel,Manual,0.0841683366733467,0.12,0.7137131405668481,2
Dacia,Logan,0.7,Sedan,0.39993999399939995,0.25,Metan/Propan,Manual,0.009018036072144289,0.3,0.49899799599198397,2
BMW,X5,0.94,Crossover,0.0959095909590959,0.37395833333333334,Diesel,Automatic,0.4438877755511022,0.06,0.4789579158316633,2
Lexus,RX Series,0.9,SUV,0.1547154715471547,0.47791666666666666,Hybrid,Automatic,0.38877755511022044,0.1,0.5150300601202404,2
Toyota,Corolla,0.72,Hatchback,0.2149214921492149,0.25,Petrol,Manual,0.05060120240480962,0.28,0.2852371409485638,1
Renault,Grand Scenic,0.86,Minivan,0.1399139913991399,0.2708333333333333,Diesel,Manual,0.08517034068136273,0.14,0.3486973947895792,1
Lincoln,Rare,0.56,Minivan,0.1999199919991999,0.9166666666666666,Petrol,Automatic,0.033066132264529056,0.44,0.17225755859545178,0
BMW,3 Series,0.6,Universal,0.24692469246924692,0.5833333333333334,Petrol,Manual,0.047084168336673345,0.4,0.23370550625059638,1
Toyota,Land Cruiser Prado,0.66,Universal,0.1999199919991999,0.5833333333333334,Diesel,Automatic,0.15030060120240482,0.34,0.22066354932086396,1
BMW,3 Series,0.56,Sedan,0.0319031903190319,0.375,Diesel,Manual,0.028056112224448898,0.44,0.02587784264180535,0
Dacia,Logan,0.68,Sedan,0.24992499249924993,0.25,Metan/Propan,Manual,0.022044088176352707,0.32,0.2927030531651538,1
Mercedes,C Class,0.48,Sedan,0.26992699269926995,0.3333333333333333,Metan/Propan,Manual,0.031062124248496994,0.52,0.19839679358717435,0
Opel,Zafira,0.66,Microvan,0.3499349934993499,0.2916666666666667,Metan/Propan,Manual,0.022545090180360723,0.34,0.38766421732353595,1
Skoda,Superb,0.66,Sedan,0.2899289928992899,0.535625,Metan/Propan,Manual,0.045591182364729456,0.34,0.32086395012246716,1
Dacia,Logan,0.74,Sedan,0.3199319931993199,0.2708333333333333,Diesel,Manual,0.025050100200400802,0.26,0.4560549670770112,2
Fiat,Rare,0.56,Minivan,0.36993699369936994,0.3541666666666667,Diesel,Manual,0.012024048096192385,0.44,0.320379890215213,1
Renault,Rare,0.44,Hatchback,0.25385738573857386,0.25,Petrol,Manual,0.017935871743486972,0.56,0.17347246216571074,0
Nissan,Qashqai,0.74,SUV,0.2229222922292229,0.2708333333333333,Diesel,Manual,0.061122244488977955,0.26,0.31720584025193244,1
Nissan,Qashqai,0.8,SUV,0.15991599159915992,0.2708333333333333,Diesel,Manual,0.08066132264529058,0.2,0.28948806704317726,1
KIA,Sportage,0.94,SUV,0.024002400240024,0.37395833333333334,Diesel,Automatic,0.20340681362725452,0.06,0.1187374749498998,0
Volkswagen,Touareg,0.72,SUV,0.2899289928992899,0.4791666666666667,Diesel,Automatic,0.08817635270541083,0.28,0.3854375417501669,1
Audi,Q5,0.84,Crossover,0.1544874487448745,0.375,Diesel,Automatic,0.20831663326653307,0.16,0.3421776887107549,1
Mercedes,Series (W124),0.48,Sedan,0.2299229922992299,0.375,Petrol,Automatic,0.0781563126252505,0.52,0.16870778594225488,0
Ford,Fusion,0.7,Hatchback,0.12336833683368337,0.25,Diesel,Manual,0.018036072144288578,0.3,0.152625250501002,0
Skoda,Superb,0.92,Sedan,0.0999099909990999,0.375,Diesel,Automatic,0.187374749498998,0.08,0.39879759519038077,1
Honda,Accord,0.68,Sedan,0.1310911091109111,0.4166666666666667,Diesel,Manual,0.06613226452905811,0.32,0.15263232347047034,0
Mitsubishi,Rare,0.62,Minivan,0.0999099909990999,0.375,Petrol,Manual,0.026052104208416832,0.38,0.09819639278557114,0
Skoda,Octavia,0.84,Universal,0.18102910291029103,0.3329166666666667,Petrol,Automatic,0.10811623246492987,0.16,0.4012714317523937,2
Fiat,Rare,0.86,Hatchback,0.09770977097709771,0.25,Petrol,Automatic,0.0780561122244489,0.14,0.24298597194388777,1
Renault,Clio,0.7,Sedan,0.2575087508750875,0.20833333333333334,Metan/Propan,Manual,0.021042084168336674,0.3,0.32061998997995994,1
BMW,3 Series,0.76,Universal,0.1849184918491849,0.375,Diesel,Automatic,0.10320641282565131,0.24,0.28318174811160784,1
Volkswagen,Rare,0.74,Minivan,0.32993299329932996,0.375,Metan/Propan,Manual,0.10020040080160321,0.26,0.4703693100486687,2
Mazda,Rare,0.66,Cabriolet,0.06090609060906091,0.33395833333333336,Petrol,Manual,0.023046092184368736,0.34,0.06590959697172122,0
Hyundai,Rare,0.78,SUV,0.2299229922992299,0.5833333333333334,Diesel,Automatic,0.08817635270541083,0.22,0.38209752839011357,1
Mercedes,B Class,0.96,Universal,0.0429042904290429,0.27,Diesel,Automatic,0.24448897795591182,0.04,0.2852371409485638,1
KIA,Optima,0.82,Sedan,0.19178017801780178,0.3747916666666667,Hybrid,Automatic,0.08016032064128256,0.18,0.38248697394789577,1
KIA,Altele,0.84,Sedan,0.16831283128312832,0.458125,Petrol,Automatic,0.12625250501002003,0.16,0.3729592518370074,1
Hyundai,Tucson,0.88,Crossover,0.10181018101810181,0.3122916666666667,Diesel,Automatic,0.1372745490981964,0.12,0.28972230174634983,1
Hyundai,Santa FE,0.86,Crossover,0.15391539153915393,0.3747916666666667,Diesel,Automatic,0.15430861723446893,0.14,0.3837675350701403,1
KIA,Rare,0.92,Hatchback,0.13458645864586458,0.2914583333333333,Hybrid,Automatic,0.12675350701402804,0.08,0.5377675350701403,2
Hyundai,Tucson,0.9,Crossover,0.15872287228722873,0.3122916666666667,Diesel,Automatic,0.1339679358717435,0.1,0.5284134936539745,2
Hyundai,Tucson,0.92,Crossover,0.15212921292129214,0.3747916666666667,Diesel,Automatic,0.15430861723446893,0.08,0.6080721442885771,2
KIA,Sportage,0.88,Crossover,0.13876787678767877,0.3747916666666667,Diesel,Automatic,0.14428857715430862,0.12,0.3955167477812769,1
Volkswagen,Golf,0.86,Hatchback,0.19008200820082008,0.3747916666666667,Diesel,Automatic,0.11523046092184369,0.14,0.4743562124248497,2
Rare expensive,Rare,0.94,Crossover,0.0079007900790079,0.2708333333333333,Petrol,Automatic,0.1933867735470942,0.06,0.03807615230460922,0
Peugeot,Rare,0.6,Sedan,0.0027002700270027003,0.4166666666666667,Diesel,Manual,0.013026052104208416,0.4,0.0006680026720106882,0
Rare cheap,Rare,0.74,Sedan,0.0159015901590159,0.249375,Petrol,Manual,0.01002004008016032,0.26,0.020898940738620097,0
Toyota,Prius,0.78,Hatchback,0.17591759175917593,0.3333333333333333,Hybrid,Automatic,0.08016032064128256,0.22,0.29191716766867065,1
Mercedes,A Class,0.98,Hatchback,0.0159015901590159,0.375,Petrol,Automatic,0.28857715430861725,0.02,0.15831663326653306,0
BMW,5 Series,0.82,Sedan,0.1077107710771077,0.375,Petrol,Automatic,0.1482865731462926,0.18,0.21402805611222445,1
Dodge,Rare,0.9,Pickup,0.15191519151915192,0.5833333333333334,Diesel,Automatic,0.24348697394789579,0.1,0.5056780227120907,2
Audi,A4,0.64,Sedan,0.29992999299929995,0.3333333333333333,Metan/Propan,Automatic,0.04809619238476954,0.36,0.3144183103048202,1
Hyundai,Tucson,0.94,Crossover,0.0049004900490049,0.2916666666666667,Petrol,Automatic,0.1983867735470942,0.06,0.023046092184368736,0
Seat,Rare,0.84,Minivan,0.18691869186918691,0.375,Diesel,Automatic,0.1533066132264529,0.16,0.4143843242039635,2
Opel,Rare,0.32,Sedan,0.1999199919991999,0.2916666666666667,Petrol,Manual,0.09318637274549098,0.68,0.11251073575722875,0
Volkswagen,Touran,0.72,Microvan,0.24992499249924993,0.25,Petrol,Manual,0.05511022044088176,0.28,0.331997327989312,1
Mercedes,C Class,0.82,Sedan,0.16091609160916093,0.3325,Diesel,Automatic,0.1432865731462926,0.18,0.32064128256513025,1
Volkswagen,Touran,0.88,Minivan,0.18991899189918993,0.2916666666666667,Diesel,Manual,0.11823647294589178,0.12,0.5419410249069567,2
Skoda,Octavia,0.74,Sedan,0.1999199919991999,0.25,Petrol,Manual,0.05811623246492986,0.26,0.28428285141711995,1
Ford,C-Max,0.7,Minivan,0.24992499249924993,0.375,Petrol,Manual,0.008016032064128256,0.3,0.31112224448897796,1
Mazda,3,0.72,Hatchback,0.16491649164916491,0.29125,Petrol,Automatic,0.04809619238476954,0.28,0.218436873747495,1
Volkswagen,Passat,0.72,Sedan,0.13791379137913792,0.0,Petrol,Automatic,0.05511022044088176,0.28,0.18236472945891782,0
BMW,X5,0.86,Crossover,0.20492049204920493,0.375,Diesel,Automatic,0.28857715430861725,0.14,0.5115230460921844,2
BMW,X6,0.84,SUV,0.17991799179917992,0.020833333333333332,Diesel,Automatic,0.2985971943887776,0.16,0.39879759519038077,1
Skoda,Fabia,0.7,Universal,0.35993599359935996,0.20833333333333334,Petrol,Manual,0.023046092184368736,0.3,0.44889779559118237,2
Audi,A4,0.5,Universal,0.2999289928992899,0.3541666666666667,Diesel,Manual,0.033066132264529056,0.5,0.22922691536919992,1
Vaz,2106,0.34,Sedan,0.011012101210121012,0.2708333333333333,Petrol,Manual,0.003006012024048096,0.66,0.0045449722975362495,0
Citroen,Rare,0.8,Hatchback,0.1919191919191919,0.25,Petrol,Manual,0.03806613226452906,0.2,0.34778648205501916,1
Toyota,Avalon,0.76,Sedan,0.3499349934993499,0.6875,Petrol,Automatic,0.1432865731462926,0.24,0.5375366116849082,2
Ford,Fusion,0.76,Hatchback,0.16091609160916093,0.25,Diesel,Manual,0.04609218436873747,0.24,0.24618467704640049,1
Ford,Fusion,0.78,Hatchback,0.18691869186918691,0.25,Diesel,Manual,0.04808617234468938,0.22,0.3102872411489646,1
Mitsubishi,Outlander,0.88,SUV,0.1629162916291629,0.375,Plug-in Hybrid,Automatic,0.1512925851703407,0.12,0.46464357286000574,2
Renault,Grand Scenic,0.78,Universal,0.1709170917091709,0.2708333333333333,Diesel,Manual,0.06162324649298597,0.22,0.2835671342685371,1
Renault,Grand Scenic,0.76,Minivan,0.17591759175917593,0.2708333333333333,Diesel,Manual,0.06162324649298597,0.24,0.2693078464621551,1
Nissan,Qashqai,0.88,Crossover,0.15791579157915792,0.2708333333333333,Diesel,Manual,0.12223446893787575,0.12,0.45032922988834806,2
Renault,Grand Scenic,0.8,Minivan,0.19996999699969997,0.2708333333333333,Diesel,Manual,0.06311623246492985,0.2,0.3624521770814357,1
Renault,Grand Scenic,0.82,Minivan,0.19791979197919793,0.2708333333333333,Diesel,Manual,0.07114228456913828,0.18,0.39478957915831664,1
Mercedes,GLE,0.9,Crossover,0.1919191919191919,0.4791666666666667,Diesel,Automatic,0.35771543086172347,0.1,0.6392785571142284,2
Nissan,Qashqai,0.88,Crossover,0.13691369136913692,0.2708333333333333,Diesel,Manual,0.12124248496993988,0.12,0.39020898940738613,1
Infiniti,Rare,0.7,Crossover,0.27992799279927993,0.8958333333333334,Petrol,Automatic,0.18837675350701402,0.3,0.3486973947895792,1
Nissan,Qashqai,0.86,Crossover,0.1619161916191619,0.2708333333333333,Diesel,Manual,0.12274549098196393,0.14,0.40380761523046094,2
Nissan,Qashqai,0.82,Crossover,0.1479147914791479,0.2708333333333333,Diesel,Manual,0.09017034068136273,0.18,0.29458917835671344,1
Nissan,Qashqai,0.82,Crossover,0.12391239123912391,0.2708333333333333,Diesel,Manual,0.0861623246492986,0.18,0.24649298597194388,1
Nissan,Qashqai,0.8,Crossover,0.1859185918591859,0.2708333333333333,Diesel,Manual,0.0891683366733467,0.2,0.33685552924029877,1
Skoda,Fabia,0.76,Hatchback,0.14491449144914492,0.20833333333333334,Petrol,Manual,0.04308617234468938,0.24,0.22151996300292895,1
Audi,A4,0.7,Sedan,0.21862186218621862,0.37166666666666665,Petrol,Automatic,0.07314629258517034,0.3,0.2719188376753507,1
Volkswagen,Passat,0.44,Sedan,0.26992699269926995,0.3333333333333333,Petrol,Manual,0.008016032064128256,0.56,0.18457604864902222,0
BMW,X5,0.62,SUV,0.36993699369936994,0.5833333333333334,Diesel,Automatic,0.05811623246492986,0.38,0.3687374749498998,1
Audi,A6,0.48,Sedan,0.523952395239524,0.375,Metan/Propan,Manual,0.018036072144288578,0.52,0.386921992132413,1
Volkswagen,Caddy,0.88,Minivan,0.15791579157915792,0.375,Metan/Propan,Manual,0.07695390781563126,0.12,0.45032922988834806,2
Mercedes,E Class,0.84,Sedan,0.18191819181918192,0.40479166666666666,Diesel,Automatic,0.17735470941883769,0.16,0.40325094633711867,2
Renault,Megane,0.72,Hatchback,0.22882288228822883,0.29125,Metan/Propan,Manual,0.03707414829659319,0.28,0.3038076152304609,1
Volkswagen,Golf,0.86,Hatchback,0.0989028902890289,0.2914583333333333,Diesel,Automatic,0.09919839679358718,0.14,0.2459744488977956,1
KIA,Sportage,0.8,Crossover,0.1479147914791479,0.375,Metan/Propan,Automatic,0.11322645290581163,0.2,0.2676261614137366,1
Rare expensive,Rare,0.74,Universal,0.18991899189918993,0.2916666666666667,Diesel,Manual,0.04308617234468938,0.26,0.26996850844546233,1
Opel,Vectra,0.58,Universal,0.25084208420842086,0.3333333333333333,Metan/Propan,Manual,0.018036072144288578,0.42,0.22655948260156678,1
Renault,Grand Scenic,0.86,Minivan,0.16911691169116913,0.2708333333333333,Diesel,Automatic,0.08449899799599199,0.14,0.4218436873747495,2
Audi,A4,0.76,Sedan,0.0279027902790279,0.375,Diesel,Manual,0.05365731462925852,0.24,0.041159241560043164,0
Ford,Fusion,0.64,Hatchback,0.2159215921592159,0.24958333333333332,Petrol,Manual,0.02404809619238477,0.36,0.22582006117498152,1
Mercedes,E Class,0.74,Sedan,0.23462346234623463,0.3333333333333333,Petrol,Automatic,0.10120240480961924,0.26,0.33395362152877184,1
Dacia,Sandero,0.78,Hatchback,0.09910991099109911,0.20833333333333334,Petrol,Manual,0.04307615230460922,0.22,0.16366065464261856,0
Vaz,2106,0.38,Sedan,0.42494249424942493,0.22916666666666666,Metan/Propan,Manual,0.0035070140280561123,0.62,0.26415330661322645,1
Nissan,Rare,0.78,Minivan,0.17991799179917992,0.2708333333333333,Diesel,Manual,0.06613226452905811,0.22,0.2985971943887776,1
Lexus,IS Series,0.72,Sedan,0.27992799279927993,0.4166666666666667,Diesel,Manual,0.08316633266533066,0.28,0.37207748830995324,1
KIA,Sorento,0.68,SUV,0.2899289928992899,0.4791666666666667,Diesel,Manual,0.05661322645290581,0.32,0.3398561829541436,1
Toyota,Prius,0.74,Universal,0.1939193919391939,0.2708333333333333,Plug-in Hybrid,Automatic,0.05861723446893788,0.26,0.27569424563412537,1
BMW,3 Series,0.66,Sedan,0.2769276927692769,0.37395833333333334,Diesel,Automatic,0.031062124248496994,0.34,0.30639055889556893,1
BMW,X3,0.72,SUV,0.1785178517851785,0.020833333333333332,Metan/Propan,Automatic,0.08316633266533066,0.28,0.2366065464261857,1
Volkswagen,Touran,0.74,Microvan,0.21092109210921092,0.25,Petrol,Manual,0.05511022044088176,0.26,0.3000286286859433,1
Mercedes,E Class,0.8,Sedan,0.1079107910791079,0.0,Petrol,Automatic,0.1282565130260521,0.2,0.19475314264893423,0
Ford,Rare,0.4,Sedan,0.01548954895489549,0.22916666666666666,Petrol,Manual,0.0781563126252505,0.6,0.008072920033615616,0
Vaz,Rare,0.06,Sedan,0.05168516851685168,0.22916666666666666,Petrol,Manual,0.10821643286573146,0.94,0.019614228456913827,0
Mercedes,Rare,0.92,Sedan,0.0629062906290629,0.2916666666666667,Petrol,Automatic,0.16733466933867736,0.08,0.250501002004008,1
Toyota,Corolla Verso,0.7,Crossover,0.29492949294929494,0.3333333333333333,Metan/Propan,Automatic,0.056112224448897796,0.3,0.3674849699398798,1
Dacia,Logan,0.76,Minivan,0.16003900390039003,0.2916666666666667,Metan/Propan,Manual,0.0531062124248497,0.24,0.2448327424078927,1
Honda,CR-V,0.84,SUV,0.20492049204920493,0.29104166666666664,Diesel,Manual,0.1342685370741483,0.16,0.45446448452460475,2
Toyota,Corolla,0.7,Universal,0.2749274927492749,0.25,Diesel,Manual,0.05110220440881764,0.3,0.34243486973947895,1
Mercedes,E Class,0.52,Sedan,0.29992999299929995,0.375,Petrol,Manual,0.052104208416833664,0.48,0.23847695390781562,1
Skoda,Fabia,0.76,Hatchback,0.22492249224922492,0.3541666666666667,Diesel,Manual,0.050090180360721444,0.24,0.34484353322028677,1
Dacia,Altele,0.5,Combi,0.0159015901590159,0.25,Petrol,Manual,0.002004008016032064,0.5,0.010328349005703714,0
Audi,80,0.4,Sedan,0.2709270927092709,0.3333333333333333,Petrol,Manual,0.013026052104208416,0.6,0.17318507983709355,0
Dodge,Rare,0.46,Minivan,0.22247824782478248,0.4583333333333333,Petrol,Manual,0.01603206412825651,0.54,0.1572831377039794,0
Nissan,Qashqai+2,0.76,SUV,0.17192119211921192,0.2708333333333333,Diesel,Manual,0.07013026052104208,0.24,0.2631478341297981,1
Volvo,XC90,0.92,SUV,0.07690769076907691,0.374375,Plug-in Hybrid,Automatic,0.4939879759519038,0.08,0.3066132264529058,1
Volkswagen,Golf,0.88,Hatchback,0.15191519151915192,0.25,Petrol,Automatic,0.11822645290581163,0.12,0.43315201832235906,2
Fiat,Rare,0.6,Hatchback,0.3513051305130513,0.1875,Petrol,Manual,0.13326653306613226,0.4,0.33330470464739004,1
BMW,Rare,0.66,Universal,0.15991599159915992,0.37395833333333334,Petrol,Automatic,0.0531062124248497,0.34,0.17613003785348474,0
Daewoo,Rare,0.64,Universal,0.161995199519952,0.20833333333333334,Petrol,Manual,0.01503006012024048,0.36,0.16894736842105265,0
Renault,Scenic,0.8,Hatchback,0.19045204520452044,0.2708333333333333,Diesel,Manual,0.03507014028056112,0.2,0.34511386409182004,1
Mercedes,E Class,0.46,Sedan,0.33993399339933994,0.3333333333333333,Metan/Propan,Manual,0.027054108216432865,0.54,0.24133982250214717,1
Honda,Civic,0.74,Sedan,0.20292029202920292,0.22916666666666666,Hybrid,Automatic,0.05911823647294589,0.26,0.28857715430861725,1
Skoda,Octavia,0.76,Universal,0.16791679167916793,0.24791666666666667,Petrol,Automatic,0.06613226452905811,0.24,0.2569754894404193,1
Toyota,Urban Cruiser,0.76,SUV,0.1549154915491549,0.24770833333333334,Diesel,Manual,0.0781563126252505,0.24,0.23693540928009868,1
Mercedes,C Class,0.76,Sedan,0.18991899189918993,0.3333333333333333,Petrol,Automatic,0.08817635270541083,0.24,0.2908894712501927,1
Audi,A6,0.82,Universal,0.29992999299929995,0.375,Diesel,Automatic,0.156312625250501,0.18,0.5991983967935872,2
Nissan,Rare,0.48,Universal,0.38993899389938996,0.2916666666666667,Petrol,Manual,0.006012024048096192,0.52,0.28746381652193276,1
Mercedes,E Class,0.56,Sedan,0.4443884388438844,0.5625,Diesel,Manual,0.013026052104208416,0.44,0.3852435305393396,1
Volkswagen,Transporter,0.46,Minivan,0.33326632663266326,0.3541666666666667,Diesel,Manual,0.023046092184368736,0.54,0.23656813627254508,1
Mercedes,E Class,0.46,Sedan,0.33993399339933994,0.3333333333333333,Metan/Propan,Manual,0.026052104208416832,0.54,0.24133982250214717,1
Land Rover,Rare,0.74,SUV,0.1555155515551555,0.5208333333333334,Diesel,Automatic,0.14829659318637275,0.26,0.22072716862296018,1
Hyundai,Rare,0.86,Sedan,0.1223122312231223,0.2916666666666667,Petrol,Automatic,0.06813627254509018,0.14,0.3046092184368738,1
BMW,5 Series,0.88,Sedan,0.12291229122912291,0.4791666666666667,Diesel,Automatic,0.22645290581162325,0.12,0.3501288290867449,1
Volkswagen,Golf,0.62,Sedan,0.1999199919991999,0.35333333333333333,Diesel,Manual,0.04808617234468938,0.38,0.19839679358717435,0
BMW,5 Series,0.92,Sedan,0.12291229122912291,0.4791666666666667,Diesel,Automatic,0.22645290581162325,0.08,0.4909819639278557,2
Opel,Zafira,0.7,Minivan,0.3499349934993499,0.3333333333333333,Petrol,Manual,0.03507014028056112,0.3,0.436372745490982,2
Seat,Rare,0.68,Sedan,0.18691869186918691,0.2916666666666667,Petrol,Manual,0.02004008016032064,0.32,0.218436873747495,1
Honda,Rare,0.66,Crossover,0.1499149914991499,0.2916666666666667,Petrol,Manual,0.033066132264529056,0.34,0.16499665998663995,0
Volkswagen,Golf,0.58,Hatchback,0.1999199919991999,0.2916666666666667,Petrol,Manual,0.028056112224448898,0.42,0.18017853889597374,0
Toyota,Prius,0.76,Hatchback,0.18891889188918892,0.3333333333333333,Hybrid,Automatic,0.08016032064128256,0.24,0.28934792662247577,1
Skoda,Octavia,0.7,Sedan,0.2729272927292729,0.3541666666666667,Diesel,Automatic,0.05811623246492986,0.3,0.3399298597194389,1
Nissan,Juke,0.84,Crossover,0.14491449144914492,0.2916666666666667,Petrol,Manual,0.0781563126252505,0.16,0.32086395012246716,1
Mercedes,E Class,0.74,Universal,0.2011791179117912,0.020833333333333332,Diesel,Automatic,0.050100200400801605,0.26,0.28608502719725165,1
Citroen,Berlingo,0.58,Minivan,0.2889288928892889,0.3333333333333333,Petrol,Manual,0.025050100200400802,0.42,0.26124977227181634,1
Skoda,Fabia,0.84,Sedan,0.1699169916991699,0.20833333333333334,Petrol,Automatic,0.05811623246492986,0.16,0.3765308394566912,1
Mercedes,C Class,0.68,Universal,0.27992799279927993,0.3333333333333333,Petrol,Automatic,0.050100200400801605,0.32,0.32806790050689616,1
Opel,Vectra,0.6,Universal,0.29992999299929995,0.375,Diesel,Manual,0.018036072144288578,0.4,0.28428285141711995,1
Lexus,RX Series,0.94,SUV,0.039903990399039906,0.6875,Petrol,Automatic,0.2685370741482966,0.06,0.19839679358717435,0
Nissan,Micra,0.7,Hatchback,0.044904490449044904,0.25,Petrol,Automatic,0.04408817635270541,0.3,0.05435871743486974,0
Toyota,Rare,0.86,Pickup,0.047104710471047105,0.4583333333333333,Diesel,Manual,0.19438877755511022,0.14,0.11623246492985972,0
Honda,Accord,0.62,Hatchback,0.2879287928792879,0.3333333333333333,Petrol,Manual,0.033066132264529056,0.38,0.2865731462925852,1
KIA,Rio,0.64,Universal,0.2805950595059506,0.2708333333333333,Metan/Propan,Manual,0.018036072144288578,0.36,0.29402700137116333,1
Mitsubishi,Rare,0.6,Universal,0.20992099209920992,0.3541666666666667,Diesel,Manual,0.009018036072144289,0.4,0.19839679358717435,0
Mercedes,B Class,0.96,Minivan,0.0409040904090409,0.2625,Diesel,Automatic,0.24448897795591182,0.04,0.27187708750835005,1
Mercedes,E Class,0.74,Sedan,0.35193519351935193,0.3333333333333333,Metan/Propan,Automatic,0.07014028056112225,0.26,0.5018608645863154,2
BMW,X5,0.72,SUV,0.18991899189918993,0.5833333333333334,Petrol,Automatic,0.1282565130260521,0.28,0.2518370073480294,1
BMW,X3,0.74,SUV,0.23992399239923992,0.375,Diesel,Automatic,0.08817635270541083,0.26,0.34154022330375033,1
Toyota,Auris,0.72,Hatchback,0.14591459145914593,0.2916666666666667,Petrol,Automatic,0.06613226452905811,0.28,0.19305277221108885,0
Audi,A4,0.7,Universal,0.20592059205920593,0.375,Diesel,Manual,0.03807615230460922,0.3,0.2560120240480962,1
Rover,Rare,0.64,Sedan,0.12416441644164417,0.375,Diesel,Automatic,0.00751503006012024,0.36,0.12904967830397637,0
Volkswagen,Golf,0.48,Universal,0.22041704170417042,0.35270833333333335,Diesel,Manual,0.023046092184368736,0.52,0.1616529355006309,0
Ford,Rare,0.68,Crossover,0.012246224622462247,0.375,Metan/Propan,Manual,0.028056112224448898,0.32,0.012548626665094894,0
Honda,CR-V,0.62,Crossover,0.2449244924492449,0.375,Petrol,Manual,0.049208416833667334,0.38,0.24348697394789579,1
Hyundai,Santa FE,0.86,Crossover,0.1399139913991399,0.4166666666666667,Diesel,Automatic,0.17835671342685372,0.14,0.3486973947895792,1
Jeep,Rare,0.74,SUV,0.1399139913991399,0.5833333333333334,Diesel,Automatic,0.06813627254509018,0.26,0.19839679358717435,0
Volkswagen,Passat,0.76,Universal,0.21992199219921993,0.25,Metan/Propan,Automatic,0.06162324649298597,0.24,0.33713581008170185,1
Mercedes,E Class,0.7,Sedan,0.33993399339933994,0.3333333333333333,Metan/Propan,Automatic,0.07715430861723446,0.3,0.42384769539078154,2
Skoda,Octavia,0.86,Sedan,0.12191219121912192,0.3333333333333333,Petrol,Manual,0.12324649298597194,0.14,0.30360721442885774,1
Opel,Zafira,0.94,Universal,0.19791979197919793,0.25,Metan/Propan,Manual,0.11422845691382766,0.06,0.9899799599198397,2
Toyota,Avensis,0.72,Sedan,0.25492549254925495,0.3333333333333333,Petrol,Manual,0.05811623246492986,0.28,0.33867735470941884,1
Land Rover,Rare,0.68,SUV,0.26992699269926995,0.5208333333333334,Diesel,Automatic,0.04809619238476954,0.32,0.3162796180596487,1
Skoda,Fabia,0.82,Combi,0.24992499249924993,0.20833333333333334,Diesel,Manual,0.04308617234468938,0.18,0.49899799599198397,2
Skoda,Rapid,0.86,Sedan,0.15291529152915292,0.20833333333333334,Petrol,Manual,0.057615230460921846,0.14,0.3812625250501002,1
Land Rover,Rare,0.9,SUV,0.18191819181918192,0.375,Diesel,Automatic,0.21743486973947895,0.1,0.6058784235136939,2
